filename,combo,precinct_num,precinct_name,party,governor_vote
Pre_024-Habersham South-1710.tif,024,02,Habersham South,Dem,Geoff Duncan
Pre_024-Habersham South-1062.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1076.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2219.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0368.tif,024,02,Habersham South,Rep,Steve Gooch
Pre_024-Habersham South-0340.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0426.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1738.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0181.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0803.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-2231.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2225.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0432.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0354.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0817.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0195.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1506.tif,024,02,Habersham South,Rep,Greg Dolezal
Pre_024-Habersham South-1260.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1274.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0618.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1512.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2033.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1248.tif,024,02,Habersham South,Dem,Amanda Duffy
Pre_024-Habersham South-0624.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0142.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0156.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0630.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2027.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0140.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0626.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2031.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0632.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1262.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0154.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0829.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1276.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1504.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0168.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2019.tif,024,02,Habersham South,Rep,Takosha Swan
Pre_024-Habersham South-0183.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-0801.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1289.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0197.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0815.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2233.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0424.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-0342.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1048.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0381.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-2227.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1706.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1060.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1074.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0430.tif,024,02,Habersham South,Rep,BLANK CONTEST
Pre_024-Habersham South-1921.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0395.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1712.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1935.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2347.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0550.tif,024,02,Habersham South,Dem,Derrick Jackson
Pre_024-Habersham South-1909.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1896.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2353.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1128.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0236.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0222.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0544.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0578.tif,024,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham South-1882.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1672.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1114.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1100.tif,024,02,Habersham South,Rep,Steve Gooch
Pre_024-Habersham South-1666.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0593.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1855.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1699.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0587.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1841.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2151.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0034.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0752.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-2145.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1458.tif,024,02,Habersham South,Rep,Tom Williams
Pre_024-Habersham South-0746.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0020.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0008.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1316.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2179.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1302.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1470.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1464.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2186.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0791.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0949.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2192.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0785.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0975.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0961.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0974.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0790.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-0784.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2193.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-0948.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2187.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1465.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-1303.tif,024,02,Habersham South,Rep,David Clark
Pre_024-Habersham South-1317.tif,024,02,Habersham South,Rep,Clark Dean
Pre_024-Habersham South-0009.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1471.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2178.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0747.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1459.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0021.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-2150.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0035.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2144.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0586.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-0753.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1840.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-1698.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1868.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0592.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1101.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1854.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1667.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0579.tif,024,02,Habersham South,Rep,Steve Gooch
Pre_024-Habersham South-1883.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1897.tif,024,02,Habersham South,Dem,Geoff Duncan
Pre_024-Habersham South-2352.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1115.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1673.tif,024,02,Habersham South,Rep,Steve Gooch
Pre_024-Habersham South-0223.tif,024,02,Habersham South,Rep,Gregg Kirkpatrick
Pre_024-Habersham South-0545.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0551.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2346.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1129.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1908.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0237.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1934.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0394.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1920.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0380.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1075.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0357.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1713.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0419.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1707.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1061.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2226.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1049.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0425.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0800.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0814.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-2232.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0182.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-0828.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1288.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0196.tif,024,02,Habersham South,Rep,Clark Dean
Pre_024-Habersham South-2018.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1277.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0169.tif,024,02,Habersham South,Rep,Gregg Kirkpatrick
Pre_024-Habersham South-1511.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1263.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1505.tif,024,02,Habersham South,Rep,Greg Dolezal
Pre_024-Habersham South-0633.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2024.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0141.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0155.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2030.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2008.tif,024,02,Habersham South,Dem,Geoff Duncan
Pre_024-Habersham South-1539.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0627.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1267.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1501.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0179.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1515.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0623.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2034.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0145.tif,024,02,Habersham South,Rep,John F- Kennedy
Pre_024-Habersham South-0151.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2020.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0804.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0637.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1529.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0186.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0838.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1298.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0192.tif,024,02,Habersham South,Rep,BLANK CONTEST
Pre_024-Habersham South-1065.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1703.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0409.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1071.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1717.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0347.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1059.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2236.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0421.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2222.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0353.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1918.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1924.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-0435.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1930.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1111.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0390.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2342.tif,024,02,Habersham South,Dem,Derrick Jackson
Pre_024-Habersham South-0569.tif,024,02,Habersham South,Rep,BLANK CONTEST
Pre_024-Habersham South-0233.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1663.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1105.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2356.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1893.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0555.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1887.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1139.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0541.tif,024,02,Habersham South,Rep,David Clark
Pre_024-Habersham South-0227.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1878.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1850.tif,024,02,Habersham South,Rep,Clark Dean
Pre_024-Habersham South-0596.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1844.tif,024,02,Habersham South,Rep,Brad Raffenspe
Pre_024-Habersham South-1475.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1313.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0019.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1307.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1461.tif,024,02,Habersham South,Rep,Clark Dean
Pre_024-Habersham South-1449.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0757.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0031.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2140.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0025.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-2154.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0743.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0970.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0964.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2197.tif,024,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham South-2183.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0780.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0794.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0958.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2196.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0959.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0795.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0781.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0965.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2182.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0024.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0971.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0742.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2155.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2141.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1448.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1306.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0030.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0018.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-2169.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1312.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1460.tif,024,02,Habersham South,Rep,Burt Jones
